[Info   :Extra Attack System] === DEBUG: ANIMATION CLIPS (ON DEMAND) ===
[Info   :Extra Attack System] Total clips: 615
[Info   :Extra Attack System]   Clip: [Sword-Attack-R4] - Length: 1.400s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Staff Strafe Block R] - Length: 0.700s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Staff Strafe Block R] - Length: 0.700s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Staff Walk Back Block] - Length: 1.367s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Staff Walk Back Block] - Length: 1.367s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Block idle] - Length: 1.833s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Great sword walk f] - Length: 1.379s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Great sword walk f] - Length: 1.379s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [strafe left] - Length: 0.572s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [strafe left] - Length: 0.572s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [strafe right] - Length: 0.633s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [strafe right] - Length: 0.633s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Great sword walk back] - Length: 1.300s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Great sword walk back] - Length: 1.300s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Greatsword Secondary Attack] - Length: 1.400s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Fireball Staff Attacks to Idle] - Length: 0.333s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Ground Staff Attack] - Length: 1.500s, FrameRate: 30, Legacy: False, Events: 3
[Info   :Extra Attack System]   Clip: [Axe Secondary Attack] - Length: 1.400s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Block idle] - Length: 1.833s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Atgeir Walk Block] - Length: 1.367s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Atgeir Walk Block] - Length: 1.367s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Atgeir Strafe Block L] - Length: 0.700s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Atgeir Strafe Block L] - Length: 0.700s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Atgeir Strafe Block R] - Length: 0.700s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Atgeir Strafe Block R] - Length: 0.700s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Atgeir Walk Back Block] - Length: 1.300s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Atgeir Walk Back Block] - Length: 1.300s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Block idle] - Length: 1.833s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Battleaxe Walk Block] - Length: 1.367s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Battleaxe Walk Block] - Length: 1.367s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Battleaxe Strafe Block L] - Length: 0.700s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Battleaxe Strafe Block L] - Length: 0.700s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Battleaxe Strafe Block R] - Length: 0.700s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Battleaxe Strafe Block R] - Length: 0.700s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Battleaxe Walk Back Block] - Length: 1.367s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Battleaxe Walk Back Block] - Length: 1.367s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [JumpTweaked] - Length: 0.867s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [JumpTweaked] - Length: 0.867s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Pickaxe Jump] - Length: 0.867s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [JumpTweaked] - Length: 0.867s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [JumpTweaked] - Length: 0.867s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [JumpTweaked] - Length: 0.867s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [JumpTweaked] - Length: 0.867s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Atgeir Jump] - Length: 0.867s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Battleaxe Jump] - Length: 0.867s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [JumpTweaked] - Length: 0.867s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Crossbow Jump] - Length: 0.867s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [JumpTweaked] - Length: 0.867s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Staff Jump] - Length: 0.867s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Greatsword Jump] - Length: 0.867s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Magic Item Jump] - Length: 0.867s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump Start] - Length: 0.500s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Feaster Jump] - Length: 0.867s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Scythe Jump] - Length: 0.867s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump Loop] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump Loop] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Pickaxe Jump Loop] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump Loop] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump Loop] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump Loop] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump Loop] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Atgeir Jump Loop] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Battleaxe Jump Loop] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump Loop] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Crossbow Jump Loop] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump Loop] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump Loop] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Greatsword Jump Loop] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Magic Item Jump Loop] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump Loop] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Feaster Jump Loop] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Scythe Jump Loop] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump End] - Length: 0.167s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump End] - Length: 0.167s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Pickaxe Jump End] - Length: 0.167s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump End] - Length: 0.167s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump End] - Length: 0.167s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump End] - Length: 0.167s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump End] - Length: 0.167s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Atgeir Jump End] - Length: 0.167s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Battleaxe Jump End] - Length: 0.167s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump End] - Length: 0.167s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Crossbow Jump End] - Length: 0.167s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump End] - Length: 0.167s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Staff Jump End] - Length: 0.167s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Greatsword Jump End] - Length: 0.167s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump End] - Length: 0.167s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Jump End] - Length: 0.167s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Skeleton Summon] - Length: 1.500s, FrameRate: 30, Legacy: False, Events: 1
[Info   :Extra Attack System]   Clip: [AsksvinRide Idle] - Length: 1.500s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [AsksvinRide Walk] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [AsksvinRide Canter] - Length: 0.800s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [AsksvinRide Run] - Length: 0.800s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [DualAxes Attack 1] - Length: 1.267s, FrameRate: 30, Legacy: False, Events: 4
[Info   :Extra Attack System]   Clip: [DualAxes Attack 2 2] - Length: 1.433s, FrameRate: 30, Legacy: False, Events: 4
[Info   :Extra Attack System]   Clip: [DualAxes Attack 3 2] - Length: 1.500s, FrameRate: 30, Legacy: False, Events: 5
[Info   :Extra Attack System]   Clip: [DualAxes Attack Cleave] - Length: 1.900s, FrameRate: 30, Legacy: False, Events: 3
[Info   :Extra Attack System]   Clip: [Lightning Staff Attack] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 1
[Info   :Extra Attack System]   Clip: [DualAxes Attack 4] - Length: 1.500s, FrameRate: 30, Legacy: False, Events: 4
[Info   :Extra Attack System]   Clip: [Troll Summon] - Length: 2.000s, FrameRate: 30, Legacy: False, Events: 1
[Info   :Extra Attack System]   Clip: [Scything] - Length: 1.233s, FrameRate: 30, Legacy: False, Events: 3
[Info   :Extra Attack System]   Clip: [Lie Down Divan] - Length: 2.667s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [drink] - Length: 4.600s, FrameRate: 30, Legacy: False, Events: 1
[Info   :Extra Attack System]   Clip: [Wave] - Length: 2.500s, FrameRate: 24, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [ChallengeAccepted] - Length: 3.125s, FrameRate: 24, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Cheer] - Length: 2.458s, FrameRate: 24, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [No no no] - Length: 2.083s, FrameRate: 24, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Thumbsup] - Length: 1.250s, FrameRate: 24, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Point] - Length: 2.500s, FrameRate: 24, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Blowkiss] - Length: 2.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Bow] - Length: 3.500s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Cower] - Length: 2.667s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Cry] - Length: 4.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Despair] - Length: 6.667s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Flex] - Length: 2.833s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [GetOverHere] - Length: 2.333s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Headbang] - Length: 1.333s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Kneel Start] - Length: 0.700s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Laugh 2] - Length: 3.033s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Roar] - Length: 2.167s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Shrug] - Length: 2.667s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Dance 3] - Length: 3.600s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Dance 3] - Length: 3.600s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Dance 3] - Length: 3.600s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Dance 1] - Length: 2.400s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Dance 1] - Length: 2.400s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Dance 1] - Length: 2.400s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Dance 2] - Length: 2.400s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Dance 4] - Length: 2.400s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Dance 5] - Length: 1.800s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Kneel Loop] - Length: 2.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Dance] - Length: 35.168s, FrameRate: 29.97003, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Standing Up] - Length: 4.033s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Toast] - Length: 2.667s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Standing Up] - Length: 4.033s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Lie Down] - Length: 2.667s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Lie Down 2] - Length: 2.667s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [EquipMid] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Interact] - Length: 0.500s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Eat] - Length: 1.633s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [EquipBack] - Length: 1.167s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [hammer_Swing] - Length: 0.500s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [swing_hoe] - Length: 0.667s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Interact_forward] - Length: 0.500s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [EquipLoop] - Length: 3.967s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [EquipMid] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Reload Crossbow] - Length: 3.600s, FrameRate: 30, Legacy: False, Events: 1
[Info   :Extra Attack System]   Clip: [Reload done] - Length: 0.900s, FrameRate: 30, Legacy: False, Events: 1
[Info   :Extra Attack System]   Clip: [Beam Staff Attack Loop] - Length: 0.800s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Beam Staff Attack] - Length: 0.467s, FrameRate: 30, Legacy: False, Events: 1
[Info   :Extra Attack System]   Clip: [Charge Staff Attack 2] - Length: 0.967s, FrameRate: 30, Legacy: False, Events: 1
[Info   :Extra Attack System]   Clip: [Charge Staff Loop] - Length: 0.033s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Charge Staff Start Charge] - Length: 1.433s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System]   Clip: [Lightning Staff Recharge] - Length: 1.533s, FrameRate: 30, Legacy: False, Events: 2
[Info   :Extra Attack System]   Clip: [Lightning Staff Recharge Done] - Length: 0.333s, FrameRate: 30, Legacy: False, Events: 1
[Info   :Extra Attack System]   Clip: [Place Feast] - Length: 1.000s, FrameRate: 30, Legacy: False, Events: 0
[Info   :Extra Attack System] === END ANIMATION CLIPS ===
